Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1771724505	948	0	0	0	0	177366	508428	0	2103104	16429939	0	133583	0	2067203	10155	1545677	3642	67	4482	10	39
1771724506	949	0	0	0	0	168218	625856	0	2328984	16443125	0	133723	0	2068043	10160	1545847	3643	67	4485	12	39
1771724507	950	0	0	0	0	172421	343584	0	1750704	16456311	0	133867	0	2068099	10161	1545847	3643	67	4485	8	35
1771724508	951	0	0	0	0	170056	486316	0	2059160	16469497	0	134005	0	2068267	10164	1545847	3643	67	4493	10	39
1771724509	952	0	0	0	0	170493	487588	0	2037500	16482683	0	134149	0	2068365	10165	1545847	3643	67	4494	10	36
1771724510	953	0	0	0	0	172672	643908	0	2396920	16495869	0	134289	0	2069189	10170	1546754	3647	67	4502	12	43
1771724511	954	0	0	0	0	107003	140784	0	1926416	16509055	0	134431	0	2073199	10179	1547516	3655	67	4517	11	82
1771724512	955	0	0	0	0	355638	1352004	0	4163272	16528834	0	134661	0	2073622	10181	1547516	3655	67	4527	15	73
1771724513	956	0	0	0	0	526068	2257452	0	5711172	16542020	0	134763	0	2073622	10181	1547516	3655	68	4529	16	55
1771724514	957	0	0	0	0	219693	1028424	0	3311708	16542020	0	134767	0	2073734	10183	1547516	3655	68	4537	15	63
1771724515	958	0	0	0	0	223933	1449852	0	4306652	16574985	0	135137	0	2075739	10189	1547516	3655	68	4553	16	71
1771724516	959	0	0	0	0	348214	695180	0	2470216	16574985	0	135137	0	2076762	10192	1547516	3655	68	4558	8	37
1771724517	960	0	0	0	0	221153	1035524	0	3326368	16588171	0	135277	0	2077683	10196	1547602	3656	68	4570	14	62
1771724518	961	0	0	0	0	217889	1213476	0	3778904	16601357	0	135421	0	2078748	10200	1547602	3656	68	4578	16	75
1771724519	962	0	0	0	0	315500	629616	0	2339360	16614543	0	135559	0	2080817	10214	1549637	3663	68	4584	8	37
1771724520	963	0	0	0	0	348083	369292	0	1787352	16627729	0	135703	0	2081670	10217	1549977	3665	69	4585	6	32
1771724521	964	0	0	0	0	170724	635608	0	2381288	16640915	0	135843	0	2086185	10228	1551474	3675	69	4599	12	43
1771724522	965	0	0	0	0	172937	494924	0	2052152	16654101	0	135983	0	2086292	10229	1551474	3675	69	4599	10	36
1771724523	966	0	0	0	0	173948	498036	0	2082596	16667287	0	136125	0	2086415	10230	1551474	3675	69	4603	10	39
1771724524	967	0	0	0	0	181717	362052	0	1804208	16680473	0	136265	0	2087179	10233	1551474	3675	69	4605	8	37
1771724525	968	0	0	0	0	171521	490628	0	2067956	16693659	0	136407	0	2089049	10250	1555679	3688	69	4612	10	39
1771724526	969	0	0	0	0	171038	489232	0	2065016	16706845	0	136545	0	2093076	10272	1563011	3706	69	4615	10	39
1771724527	970	0	0	0	0	168094	480212	0	2047448	16720031	0	136687	0	2094623	10278	1563073	3707	69	4621	10	39
1771724528	971	0	0	0	0	169109	483392	0	2077892	16733217	0	136827	0	2095470	10282	1563135	3708	69	4626	10	42
1771724529	972	0	0	0	0	170553	487916	0	2062088	16746403	0	136969	0	2095762	10287	1563221	3709	69	4634	10	39
1771724530	973	0	0	0	0	173993	498060	0	2107184	16759589	0	137107	0	2096241	10290	1563221	3709	69	4639	10	42
1771724531	974	0	0	0	0	171500	490480	0	2067956	16772775	0	137251	0	2100684	10304	1564843	3720	69	4643	10	39
1771724532	975	0	0	0	0	174937	500788	0	2088464	16785961	0	137389	0	2102307	10316	1565586	3726	70	4646	10	39
1771724533	976	0	0	0	0	171508	490692	0	2067956	16799147	0	137533	0	2102499	10319	1565758	3728	70	4651	10	39
1771724534	977	0	0	0	0	172495	493488	0	2073812	16812333	0	137673	0	2102499	10319	1565758	3728	70	4654	10	39
1771724535	978	0	0	0	0	175905	503832	0	2094320	16825519	0	137813	0	2102555	10320	1565758	3728	70	4660	10	39
1771724536	979	0	0	0	0	171032	489372	0	2065016	16838705	0	137955	0	2103159	10324	1565992	3730	70	4663	10	39
1771724537	980	0	0	0	0	174130	649388	0	2408632	16851891	0	138095	0	2105098	10332	1566106	3731	70	4671	12	43
1771724538	981	0	0	0	0	171447	341636	0	1746800	16871670	0	138289	0	2106568	10344	1567129	3738	70	4671	7	34
1771724539	982	0	0	0	0	174445	499412	0	2085524	16878263	0	138377	0	2108567	10349	1567243	3739	70	4676	10	39
1771724540	983	0	0	0	0	171483	490420	0	2043368	16891449	0	138519	0	2109117	10355	1567697	3743	70	4678	10	36
1771724541	984	0	0	0	0	171943	342608	0	1748752	16904635	0	138659	0	2114847	10379	1569668	3757	70	4680	8	35
1771724542	985	0	0	0	0	168271	625792	0	2361768	16917821	0	138801	0	2115270	10381	1569952	3759	70	4691	12	43
1771724543	986	0	0	0	0	173168	645528	0	2400824	16931007	0	138941	0	2116179	10389	1570342	3762	70	4694	12	43
1771724544	987	0	0	0	0	176418	505280	0	2097248	16944193	0	139083	0	2116435	10392	1570684	3765	71	4705	10	39
1771724545	988	0	0	0	0	174871	348472	0	1760472	16957379	0	139221	0	2117531	10402	1571494	3771	71	4706	8	35
1771724546	989	0	0	0	0	170502	487624	0	2037500	16970565	0	139365	0	2118621	10406	1571608	3772	71	4711	10	36
1771724547	990	0	0	0	0	174934	500928	0	2088464	16983751	0	139503	0	2120461	10419	1572064	3776	71	4716	10	39
1771724548	991	0	0	0	0	170475	339676	0	1742888	16996937	0	139647	0	2123051	10426	1572178	3777	71	4718	8	35
1771724549	992	0	0	0	0	167095	477256	0	2016992	17010123	0	139785	0	2126085	10436	1572292	3778	71	4721	10	36
1771724550	993	0	0	0	0	176891	506700	0	2100176	17023309	0	139927	0	2127598	10441	1572520	3780	71	4728	10	39
1771724551	994	0	0	0	0	174945	500960	0	2088464	17036495	0	140067	0	2134142	10461	1574275	3793	71	4737	10	39
1771724552	995	0	0	0	0	172521	493536	0	2098400	17049681	0	140209	0	2134435	10464	1574503	3795	71	4745	10	42
1771724553	996	0	0	0	0	173922	497728	0	2058008	17062867	0	140347	0	2135710	10470	1574503	3795	71	4745	10	36
1771724554	997	0	0	0	0	169549	484772	0	2056232	17076053	0	140491	0	2137311	10476	1574617	3796	71	4750	10	39
1771724555	998	0	0	0	0	169277	629968	0	2402360	17089239	0	140629	0	2137759	10479	1574731	3797	71	4758	12	47
1771724556	999	0	0	0	0	173475	496568	0	2079668	17102425	0	140773	0	2140288	10493	1581808	3811	71	4760	10	39
1771724557	1000	0	0	0	0	169576	484872	0	2056232	17115611	0	140913	0	2141608	10500	1582191	3815	72	4763	10	39
1771724558	1001	0	0	0	0	169080	483224	0	2053304	17128797	0	141053	0	2141832	10504	1582191	3815	72	4768	10	39
1771724559	1002	0	0	0	0	167120	477532	0	2041580	17141983	0	141195	0	2145685	10520	1586726	3824	72	4771	10	39
1771724560	1003	0	0	0	0	176360	505168	0	2072660	17155169	0	141337	0	2146728	10528	1587066	3827	72	4776	10	36
1771724561	1004	0	0	0	0	172926	344576	0	1769048	17168355	0	141475	0	2148628	10540	1587973	3831	72	4781	8	37
1771724562	1005	0	0	0	0	171041	489232	0	2089604	17181541	0	141617	0	2153888	10554	1589005	3842	72	4790	10	42
1771724563	1006	0	0	0	0	169002	336756	0	1737032	17194727	0	141757	0	2154878	10559	1589005	3842	72	4790	8	35
1771724564	1007	0	0	0	0	174345	347344	0	1742120	17207913	0	141899	0	2154934	10560	1589005	3842	72	4791	8	33
1771724565	1008	0	0	0	0	171054	489188	0	2089604	17221099	0	142037	0	2156201	10567	1589005	3842	72	4802	10	42
1771724566	1009	0	0	0	0	171045	489264	0	2089604	17234285	0	142179	0	2156990	10572	1589333	3845	72	4805	10	42
1771724567	1010	0	0	0	0	167620	478992	0	2044508	17247471	0	142321	0	2159174	10577	1589333	3845	72	4810	10	39
1771724568	1011	0	0	0	0	173003	495072	0	2076740	17260657	0	142459	0	2161447	10584	1589333	3845	72	4813	10	39
1771724569	1012	0	0	0	0	166146	474456	0	2035724	17273843	0	142601	0	2162331	10591	1589333	3845	72	4818	10	39
1771724570	1013	0	0	0	0	169567	484760	0	2056232	17287029	0	142743	0	2164477	10603	1596386	3851	73	4821	10	39
1771724571	1014	0	0	0	0	171023	489356	0	2065016	17300215	0	142881	0	2165399	10611	1596510	3853	73	4826	10	39
1771724572	1015	0	0	0	0	171525	490592	0	2067956	17313401	0	143025	0	2170673	10628	1598046	3863	73	4829	10	39
1771724573	1016	0	0	0	0	170532	487724	0	2062088	17326587	0	143165	0	2171895	10634	1598046	3863	73	4834	10	39
1771724574	1017	0	0	0	0	167306	622188	0	2353944	17339773	0	143305	0	2173393	10641	1598218	3865	73	4843	12	43
1771724575	1018	0	0	0	0	173096	645160	0	2368040	17352959	0	143447	0	2173949	10645	1598218	3865	73	4843	12	39
1771724576	1019	0	0	0	0	170060	486292	0	2059160	17366145	0	143587	0	2175173	10655	1599206	3874	73	4845	10	39
1771724577	1020	0	0	0	0	176399	505292	0	2097248	17379331	0	143729	0	2175602	10659	1599206	3874	73	4850	10	39
1771724578	1021	0	0	0	0	172424	343484	0	1750704	17392517	0	143869	0	2177560	10666	1599378	3876	73	4851	8	35
1771724579	1022	0	0	0	0	172979	495076	0	2076740	17405703	0	144009	0	2178223	10669	1599378	3876	73	4858	10	39
1771724580	1023	0	0	0	0	170468	339620	0	1742888	17418889	0	144153	0	2180328	10676	1599620	3878	73	4861	8	35
1771724581	1024	0	0	0	0	176407	505344	0	2097248	17432075	0	144293	0	2180426	10677	1599620	3878	73	4867	10	39
1771724582	1025	0	0	0	0	173417	345568	0	1771000	17445261	0	144435	0	2185059	10692	1601328	3890	73	4871	8	37
1771724583	1026	0	0	0	0	172670	643640	0	2396920	17458447	0	144577	0	2185225	10693	1601328	3890	73	4877	12	43
1771724584	1027	0	0	0	0	176404	505280	0	2097248	17471633	0	144719	0	2185393	10696	1601328	3890	74	4883	10	39
1771724585	1028	0	0	0	0	172521	493756	0	2098400	17484819	0	144861	0	2185760	10697	1601328	3890	74	4889	10	42
1771724586	1029	0	0	0	0	172393	343384	0	1734312	17498005	0	145003	0	2188071	10711	1608062	3902	74	4896	8	33
1771724587	1030	0	0	0	0	171519	490688	0	2067956	17511191	0	145145	0	2191895	10726	1612134	3915	74	4902	10	39
1771724588	1031	0	0	0	0	174867	348376	0	1760472	17524377	0	145285	0	2192477	10731	1612474	3917	74	4905	8	35
1771724589	1032	0	0	0	0	167613	478932	0	2044508	17537563	0	145429	0	2192589	10733	1612474	3917	74	4911	10	39
1771724590	1033	0	0	0	0	172996	495116	0	2101328	17550749	0	145567	0	2193828	10739	1612474	3917	74	4919	10	42
1771724591	1034	0	0	0	0	174441	499400	0	2085524	17563935	0	145711	0	2195630	10747	1612474	3917	74	4920	10	39
1771724592	1035	0	0	0	0	173470	496556	0	2079668	17577121	0	145851	0	2201299	10765	1614182	3929	74	4925	10	39
1771724593	1036	0	0	0	0	176087	657096	0	2424264	17590307	0	145991	0	2201693	10767	1614182	3929	74	4931	12	43
1771724594	1037	0	0	0	0	172879	344464	0	1752656	17610086	0	146185	0	2202755	10770	1614182	3929	74	4931	7	34
1771724595	1038	0	0	0	0	99029	196636	0	1434964	17616679	0	146273	0	2202811	10771	1614182	3929	74	4931	7	32
1771724596	1039	0	0	0	0	171448	490340	0	2043368	17636458	0	146467	0	2209286	10797	1622135	3951	75	4934	9	35
1771724597	1040	0	0	0	0	172959	495044	0	2076740	17643051	0	146553	0	2212414	10806	1624953	3957	75	4942	10	39
1771724598	1041	0	0	0	0	170249	633892	0	2410168	17656237	0	146695	0	2215439	10818	1625728	3962	75	4946	12	47
1771724599	1042	0	0	0	0	171015	489240	0	2065016	17669423	0	146835	0	2215671	10821	1625728	3962	75	4952	10	39
1771724600	1043	0	0	0	0	170999	489224	0	2065016	17689202	0	147027	0	2216351	10824	1625728	3962	75	4956	9	38
1771724601	1044	0	0	0	0	167271	622332	0	2353944	17702388	0	147167	0	2218026	10832	1626076	3965	75	4960	11	42
1771724602	1045	0	0	0	0	171018	489376	0	2065016	17708981	0	147255	0	2223091	10852	1626995	3969	75	4965	10	39
1771724603	1046	0	0	0	0	167766	624152	0	2357848	17722167	0	147397	0	2223840	10857	1626995	3969	75	4974	12	43
1771724604	1047	0	0	0	0	172950	495112	0	2052152	17735353	0	147535	0	2224629	10864	1627081	3970	75	4974	10	36
1771724605	1048	0	0	0	0	172984	495040	0	2076740	17748539	0	147677	0	2224753	10866	1627167	3971	75	4980	10	39
1771724606	1049	0	0	0	0	166626	476032	0	2038652	17761725	0	147819	0	2226108	10873	1627409	3973	75	4983	10	39
1771724607	1050	0	0	0	0	172984	494948	0	2076740	17774911	0	147957	0	2226703	10877	1627605	3975	75	4988	10	39
1771724608	1051	0	0	0	0	170047	486248	0	2059160	17788097	0	148099	0	2227895	10883	1627801	3977	76	4992	10	39
1771724609	1052	0	0	0	0	173920	497844	0	2058008	17801283	0	148239	0	2229348	10888	1627801	3977	76	4995	10	36
1771724610	1053	0	0	0	0	170940	340548	0	1728448	17814469	0	148379	0	2229830	10889	1627801	3977	76	4997	8	33
1771724611	1054	0	0	0	0	169093	483416	0	2077892	17827655	0	148519	0	2230010	10892	1627887	3978	76	5005	10	42
1771724612	1055	0	0	0	0	172985	495120	0	2076740	17840841	0	148659	0	2235023	10912	1629490	3989	76	5013	10	39
1771724613	1056	0	0	0	0	170992	489088	0	2040428	17854027	0	148799	0	2235890	10915	1629490	3989	76	5020	10	36
1771724614	1057	0	0	0	0	167606	478792	0	2044508	17867213	0	148941	0	2237040	10927	1629830	3991	76	5026	10	39
1771724615	1058	0	0	0	0	172014	492160	0	2070884	17880399	0	149079	0	2237040	10927	1629830	3991	76	5029	10	39
1771724616	1059	0	0	0	0	173408	345444	0	1754608	17893585	0	149223	0	2237392	10933	1630040	3994	76	5032	8	35
1771724617	1060	0	0	0	0	169537	484700	0	2031644	17906771	0	149363	0	2240607	10953	1637408	4012	76	5035	10	36
1771724618	1061	0	0	0	0	170544	487688	0	2062088	17919957	0	149505	0	2240935	10956	1637408	4012	76	5041	10	39
1771724619	1062	0	0	0	0	174409	499272	0	2060936	17933143	0	149647	0	2246554	10978	1641173	4023	76	5042	10	36
1771724620	1063	0	0	0	0	171056	489396	0	2089604	17946329	0	149787	0	2248279	10985	1641173	4023	76	5051	10	42
1771724621	1064	0	0	0	0	169071	483208	0	2053304	17959515	0	149929	0	2249685	10994	1641415	4025	77	5053	10	39
1771724622	1065	0	0	0	0	176396	505188	0	2097248	17972701	0	150071	0	2254264	11010	1643123	4037	77	5057	10	39
1771724623	1066	0	0	0	0	177336	507936	0	2078516	17985887	0	150211	0	2254703	11016	1643381	4040	77	5063	10	36
1771724624	1067	0	0	0	0	167569	478812	0	2019920	17999073	0	150353	0	2255071	11018	1643381	4040	77	5066	10	36
1771724625	1068	0	0	0	0	171024	489252	0	2065016	18012259	0	150493	0	2257758	11031	1644113	4047	77	5072	10	39
1771724626	1069	0	0	0	0	173002	494952	0	2101328	18025445	0	150635	0	2260119	11039	1644234	4048	77	5077	10	42
1771724627	1070	0	0	0	0	169579	484840	0	2056232	18038631	0	150777	0	2262422	11046	1644234	4048	77	5081	10	39
1771724628	1071	0	0	0	0	173968	497960	0	2082596	18051817	0	150915	0	2264022	11057	1644964	4054	77	5084	10	39
1771724629	1072	0	0	0	0	174885	348384	0	1776864	18065003	0	151057	0	2266014	11064	1644964	4054	77	5089	8	37
1771724630	1073	0	0	0	0	175938	503708	0	2118908	18078189	0	151197	0	2267852	11074	1651921	4059	77	5096	10	42
1771724631	1074	0	0	0	0	168103	480296	0	2047448	18091375	0	151337	0	2267908	11075	1651921	4059	77	5100	10	39
1771724632	1075	0	0	0	0	173892	346620	0	1756560	18104561	0	151477	0	2268641	11079	1652343	4062	77	5101	8	35
1771724633	1076	0	0	0	0	175419	502416	0	2091392	18117747	0	151619	0	2273694	11097	1654221	4075	77	5108	10	39
1771724634	1077	0	0	0	0	169592	484884	0	2080820	18130933	0	151759	0	2273960	11098	1654221	4075	78	5113	10	42
1771724635	1078	0	0	0	0	173959	497904	0	2082596	18144119	0	151899	0	2275888	11111	1658074	4086	78	5117	10	39
1771724636	1079	0	0	0	0	167064	332848	0	1745608	18157305	0	152041	0	2277095	11119	1658587	4091	78	5120	8	37
1771724637	1080	0	0	0	0	169100	483224	0	2077892	18170491	0	152181	0	2277507	11123	1658587	4091	78	5128	10	42
1771724638	1081	0	0	0	0	169061	483356	0	2053304	18183677	0	152321	0	2278310	11128	1658587	4091	78	5131	10	39
1771724639	1082	0	0	0	0	172103	641428	0	2360232	18196863	0	152461	0	2280098	11134	1658587	4091	78	5134	12	39
1771724640	1083	0	0	0	0	174439	499276	0	2085524	18216642	0	152655	0	2280858	11138	1658587	4091	78	5139	9	38
1771724641	1084	0	0	0	0	172994	495012	0	2076740	18223235	0	152741	0	2281201	11142	1658829	4093	78	5144	10	39
1771724642	1085	0	0	0	0	167624	478916	0	2044508	18236421	0	152885	0	2281257	11143	1658829	4093	78	5147	10	39
1771724643	1086	0	0	0	0	173630	647564	0	2404728	18249607	0	153025	0	2287286	11166	1664076	4104	78	5155	12	43
1771724644	1087	0	0	0	0	172487	493588	0	2073812	18262793	0	153167	0	2289096	11173	1664248	4106	78	5155	10	39
1771724645	1088	0	0	0	0	175108	653192	0	2416456	18275979	0	153307	0	2289216	11174	1664248	4106	78	5161	12	43
1771724646	1089	0	0	0	0	172030	492144	0	2095472	18289165	0	153449	0	2290037	11178	1664369	4107	79	5167	10	42
1771724647	1090	0	0	0	0	173653	647552	0	2404728	18302351	0	153591	0	2292173	11188	1670968	4117	79	5171	12	43
1771724648	1091	0	0	0	0	171017	489060	0	2065016	18315537	0	153729	0	2293175	11194	1671481	4122	79	5172	10	39
1771724649	1092	0	0	0	0	171528	490672	0	2067956	18328723	0	153873	0	2293455	11199	1671481	4122	79	5177	10	39
1771724650	1093	0	0	0	0	173975	497996	0	2107184	18341909	0	154011	0	2295781	11208	1671481	4122	79	5185	10	42
1771724651	1094	0	0	0	0	174934	500940	0	2088464	18355095	0	154153	0	2296375	11211	1671481	4122	79	5187	10	39
1771724652	1095	0	0	0	0	173477	496712	0	2079668	18368281	0	154295	0	2297066	11216	1671481	4122	79	5190	10	39
1771724653	1096	0	0	0	0	166606	475972	0	2014064	18381467	0	154435	0	2302905	11234	1672892	4131	79	5193	10	36
1771724654	1097	0	0	0	0	175900	503808	0	2094320	18394653	0	154575	0	2303512	11238	1672892	4131	79	5197	10	39
1771724655	1098	0	0	0	0	170564	487824	0	2086676	18407839	0	154719	0	2303830	11242	1672892	4131	79	5204	10	42
1771724656	1099	0	0	0	0	166315	618196	0	2346136	18421025	0	154857	0	2304424	11247	1673318	4134	79	5211	12	43
1771724657	1100	0	0	0	0	169008	336780	0	1753424	18434211	0	154999	0	2304600	11249	1673318	4134	80	5211	8	37
1771724658	1101	0	0	0	0	169506	337752	0	1755376	18447397	0	155141	0	2305392	11259	1673995	4138	80	5215	8	37
1771724659	1102	0	0	0	0	172972	495072	0	2076740	18460583	0	155279	0	2305504	11261	1673995	4138	80	5222	10	39
1771724660	1103	0	0	0	0	169763	631736	0	2406264	18473769	0	155423	0	2305728	11265	1673995	4138	80	5228	12	47
1771724661	1104	0	0	0	0	173501	496540	0	2104256	18486955	0	155563	0	2306814	11272	1674057	4139	80	5230	10	42
1771724662	1105	0	0	0	0	171944	342724	0	1748752	18500141	0	155703	0	2309417	11286	1674423	4143	80	5233	8	35
1771724663	1106	0	0	0	0	176825	352388	0	1768280	18513327	0	155845	0	2315256	11306	1675901	4150	80	5238	8	35
1771724664	1107	0	0	0	0	172984	495120	0	2076740	18526513	0	155985	0	2316332	11313	1676221	4154	80	5243	10	39
1771724665	1108	0	0	0	0	175127	653476	0	2416456	18539699	0	156125	0	2316943	11317	1676307	4155	80	5250	12	43
1771724666	1109	0	0	0	0	169492	337728	0	1738984	18552885	0	156267	0	2318729	11323	1676307	4155	80	5250	8	35
1771724667	1110	0	0	0	0	174931	500920	0	2088464	18566071	0	156405	0	2319633	11327	1676428	4156	80	5256	10	39
1771724668	1111	0	0	0	0	170482	339764	0	1742888	18579257	0	156549	0	2320001	11332	1676600	4158	80	5258	8	35
1771724669	1112	0	0	0	0	174394	347496	0	1774904	18592443	0	156689	0	2322031	11342	1676600	4158	80	5264	8	37
1771724670	1113	0	0	0	0	173614	647316	0	2371944	18605629	0	156831	0	2323754	11349	1676600	4158	80	5268	12	39
1771724671	1114	0	0	0	0	168576	481840	0	2050376	18618815	0	156973	0	2324454	11354	1676600	4158	81	5273	10	39
1771724672	1115	0	0	0	0	192674	234424	0	1993724	18632001	0	157115	0	2325638	11361	1676600	4158	81	5282	14	73
1771724673	1116	0	0	0	0	400975	2570424	0	6734724	18651780	0	157345	0	2332892	11383	1678539	4173	81	5296	22	81
1771724674	1117	0	0	0	0	338772	2150124	0	6110856	18664966	0	157485	0	2333374	11384	1678539	4173	81	5314	21	92
1771724675	1118	0	0	0	0	487804	3362612	0	8115080	18671559	0	157539	0	2333697	11388	1678625	4174	81	5321	24	83
1771724676	1119	0	0	0	0	219939	1225220	0	3851504	18678152	0	157591	0	2334041	11393	1678625	4174	81	5339	17	82
1771724677	1120	0	0	0	0	140656	174612	0	1878216	18697931	0	157819	0	2334382	11398	1681763	4177	81	5352	11	76
1771724678	1121	0	0	0	0	291091	1506168	0	4164656	18717710	0	158051	0	2337292	11412	1685735	4189	82	5352	14	49
1771724679	1122	0	0	0	0	199451	228788	0	1652852	18717710	0	158051	0	2344779	11445	1699504	4210	82	5364	10	49
1771724680	1123	0	0	0	0	400490	2119568	0	5656864	18744082	0	158333	0	2346637	11451	1699674	4211	82	5374	20	85
1771724681	1124	0	0	0	0	167251	195824	0	1889640	18750675	0	158385	0	2346869	11454	1699674	4211	82	5390	9	48
1771724682	1125	0	0	0	0	483821	1742600	0	4563016	18770454	0	158617	0	2347448	11457	1699674	4211	82	5397	13	39
1771724683	1126	0	0	0	0	175540	655168	0	2387576	18770454	0	158617	0	2353545	11489	1705438	4235	82	5404	13	40
1771724684	1127	0	0	0	0	169549	484836	0	2056232	18790233	0	158811	0	2355318	11497	1705438	4235	82	5407	10	39
1771724685	1128	0	0	0	0	173483	496376	0	2104256	18803419	0	158953	0	2357630	11506	1705438	4235	82	5414	10	42
1771724686	1129	0	0	0	0	174968	501000	0	2113052	18816605	0	159093	0	2358334	11509	1705438	4235	82	5418	10	42
1771724687	1130	0	0	0	0	174911	500876	0	2088464	18829791	0	159235	0	2358756	11513	1705680	4237	83	5421	10	39
1771724688	1131	0	0	0	0	172011	491992	0	2070884	18842977	0	159375	0	2360137	11520	1705680	4237	83	5426	10	39
1771724689	1132	0	0	0	0	168101	480460	0	2047448	18856163	0	159515	0	2360853	11527	1705852	4239	83	5436	10	39
1771724690	1133	0	0	0	0	172122	641392	0	2360232	18869349	0	159655	0	2361406	11530	1705852	4239	83	5440	12	39
1771724691	1134	0	0	0	0	173689	647616	0	2437512	18882535	0	159797	0	2362186	11538	1706582	4245	83	5449	12	47
1771724692	1135	0	0	0	0	171030	489208	0	2065016	18895721	0	159935	0	2362668	11542	1706922	4247	83	5453	10	39
1771724693	1136	0	0	0	0	172489	493636	0	2073812	18908907	0	160079	0	2363089	11548	1707829	4251	83	5458	10	39
1771724694	1137	0	0	0	0	165638	473104	0	2032796	18922093	0	160219	0	2367364	11560	1708630	4259	83	5461	10	39
1771724695	1138	0	0	0	0	171691	639672	0	2389112	18935279	0	160361	0	2368314	11565	1708630	4259	83	5469	12	43
1771724696	1139	0	0	0	0	171210	637820	0	2385192	18955058	0	160553	0	2370575	11577	1710423	4264	83	5472	11	42
